userid,version,sum_gamerounds,retention_1,retention_7
7073080,gate_40,63,1,0
7073103,gate_30,19,0,0
7073144,gate_30,3,0,0
7073259,gate_40,27,0,1
7073285,gate_30,7,0,0
7073304,gate_30,14,1,0
7073353,gate_30,24,0,0
7073539,gate_40,152,1,1
7073747,gate_40,35,0,0
7073751,gate_30,36,0,0
7073840,gate_30,9,0,0
7073888,gate_40,80,1,0
7073970,gate_30,179,1,1
7074060,gate_30,7,0,0
7074095,gate_30,160,1,0
7074138,gate_40,82,1,1
7074157,gate_30,16,1,0
7074160,gate_40,0,0,0
7074211,gate_40,0,0,0
7074247,gate_30,4,0,0
7074249,gate_40,7,1,0
7074384,gate_40,15,0,0
7074443,gate_30,9,0,0
7074482,gate_30,58,0,0
7074676,gate_40,7,0,0
7074705,gate_40,35,1,0
7074756,gate_30,22,1,0
7074948,gate_40,4,0,0
7074997,gate_40,20,0,0
7075057,gate_40,5,0,0
7075109,gate_40,2,0,0
7075125,gate_30,4,0,0
7075211,gate_30,5,0,0
7075333,gate_40,0,0,0
7075342,gate_40,5,0,0
7075354,gate_30,36,1,0
7075449,gate_30,28,1,0
7075548,gate_40,5,0,0
7076040,gate_40,8,0,0
7076090,gate_30,28,0,0
7076095,gate_40,9,0,0
7076110,gate_40,3,0,0
7076226,gate_30,2,0,0
7076337,gate_30,0,0,0
7076402,gate_40,9,0,0
7076485,gate_30,1,0,0
7076766,gate_30,167,1,1
7076780,gate_40,5,0,0
7076834,gate_40,128,1,1
7076952,gate_40,88,1,0
7077026,gate_40,260,1,1
7077099,gate_30,1,0,0
7077107,gate_30,5,0,0
7077133,gate_30,249,0,0
7077199,gate_30,13,0,0
7077340,gate_40,319,1,1
7077686,gate_30,7,1,0
7077860,gate_40,36,1,0
7077986,gate_40,57,1,1
7078028,gate_40,43,1,0
7078062,gate_30,27,1,0
7078244,gate_30,2,0,0
7078282,gate_40,0,0,0
7078396,gate_30,0,0,0
7078427,gate_30,6,0,0
7078962,gate_40,7,0,0
7079186,gate_40,136,1,1
7079289,gate_40,19,0,0
7079391,gate_40,2,0,0
7079442,gate_40,77,0,1
7079493,gate_30,3,0,0
7079627,gate_40,4,0,0
7079672,gate_40,18,0,0
7079692,gate_30,2,0,0
7079739,gate_30,3,0,0
7079745,gate_30,0,0,0
7079803,gate_30,8,1,0
7079829,gate_40,37,0,0
7079953,gate_30,24,1,0
7080034,gate_40,6,0,0
7080157,gate_30,23,1,0
7080467,gate_30,67,1,1
7080574,gate_30,184,0,1
7080593,gate_30,4,0,0
7080701,gate_40,4,0,0
7080780,gate_40,52,1,0
7080799,gate_40,2,0,0
7080818,gate_30,0,0,0
7080823,gate_30,161,0,1
7080886,gate_40,13,0,0
7080900,gate_30,11,1,0
7080957,gate_40,26,1,0
7080966,gate_30,69,1,0
7081059,gate_40,72,1,0
7081149,gate_30,182,1,0
7081171,gate_30,2,0,0
7081256,gate_40,6,0,0
7081425,gate_30,19,1,0
7081576,gate_30,40,1,0
7081642,gate_40,107,1,0
7081689,gate_30,16,1,0
7081801,gate_40,5,1,0
7081871,gate_40,19,0,0
7082032,gate_40,2,0,0
7082043,gate_30,7,0,0
7082159,gate_30,19,0,0
7082526,gate_30,49,1,0
7082569,gate_30,50,0,1
7082711,gate_30,18,0,0
7082752,gate_30,30,1,1
7082874,gate_30,155,1,0
7083056,gate_30,8,1,1
7083121,gate_40,6,0,0
7083170,gate_30,1,0,0
7083211,gate_40,1,0,0
7083330,gate_40,43,1,0
7083341,gate_40,195,1,1
7083430,gate_40,68,1,0
7083440,gate_30,15,1,0
7083453,gate_40,0,0,0
7083471,gate_40,2,0,0
7083585,gate_40,101,1,1
7083779,gate_30,32,1,0
7083780,gate_30,154,1,0
7083897,gate_30,429,1,1
7083958,gate_40,101,0,0
7083985,gate_40,4,0,0
7084000,gate_30,7,1,0
7084007,gate_30,215,1,1
7084322,gate_40,36,0,0
7084377,gate_40,23,1,0
7084394,gate_40,91,1,0
7084427,gate_30,0,0,0
7084462,gate_30,6,1,0
7084524,gate_40,6,0,0
7084612,gate_30,12,0,0
7084775,gate_40,7,0,0
7084805,gate_30,3,0,0
7084923,gate_40,128,1,1
7084996,gate_30,17,0,0
7085141,gate_40,22,0,0
7085389,gate_40,3,0,0
7085635,gate_30,456,1,1
7085965,gate_40,15,0,0
7086367,gate_40,9,0,0
7086371,gate_30,3,0,0
7086585,gate_40,24,1,0
7086697,gate_30,4,0,0
7086705,gate_40,37,0,0
7086784,gate_30,421,1,0
7086904,gate_40,84,1,1
7086944,gate_40,3,0,0
7086960,gate_30,28,1,0
7087121,gate_30,4,0,0
7087568,gate_40,12,1,0
7087639,gate_30,8,0,0
7087731,gate_30,90,1,1
7087795,gate_40,56,1,0
7087824,gate_40,3,0,0
7088061,gate_40,5,0,0
7088136,gate_40,9,0,0
7088359,gate_40,0,0,0
7088431,gate_40,2,0,1
7088502,gate_30,88,1,1
7088846,gate_40,69,1,0
7089052,gate_40,5,0,0
7089119,gate_40,11,1,0
7089143,gate_30,107,1,1
7089212,gate_40,19,0,0
7089635,gate_40,20,1,0
7089693,gate_40,4,0,0
7089962,gate_30,13,1,0
7090026,gate_40,125,0,1
7090147,gate_40,0,0,0
7090198,gate_30,8,1,0
7090201,gate_30,0,0,0
7090206,gate_30,23,0,0
7090233,gate_30,28,0,1
7090362,gate_30,35,1,0
7090371,gate_40,183,1,1
7090433,gate_40,14,0,0
7090552,gate_40,54,0,0
7090668,gate_30,51,1,0
7090691,gate_30,81,1,0
7090957,gate_40,17,0,0
7090963,gate_40,71,1,1
7091110,gate_40,163,1,0
7091174,gate_40,2,0,0
7091423,gate_40,0,0,0
7091599,gate_40,34,1,0
7092187,gate_30,229,1,1
7092188,gate_40,2,0,0
7092199,gate_30,53,1,0
7092273,gate_40,8,0,0
7092296,gate_40,4,0,0
7092405,gate_40,19,0,0
7092857,gate_40,352,1,1
7092917,gate_30,14,1,0
7093082,gate_40,14,0,0
7093148,gate_40,7,0,0
7093332,gate_40,7,0,0
7093382,gate_30,17,1,0
7093615,gate_30,8,1,0
7093630,gate_30,3,0,0
7093673,gate_40,67,1,1
7093764,gate_40,1,0,0
7093840,gate_40,32,1,0
7093843,gate_30,45,1,0
7093871,gate_30,6,0,0
7093880,gate_30,0,0,0
7093889,gate_40,59,1,0
7093928,gate_40,3,0,0
7094011,gate_40,57,1,0
7094064,gate_30,125,1,1
7094105,gate_30,88,1,0
7094171,gate_40,0,0,0
7094304,gate_30,162,1,1
7094442,gate_40,0,0,0
7094578,gate_40,9,0,0
7094627,gate_40,6,0,0
7094902,gate_30,8,0,0
7094962,gate_40,104,1,1
7095046,gate_40,6,0,0
7095087,gate_30,78,0,1
7095109,gate_40,30,0,0
7095166,gate_30,3,0,0
7095341,gate_40,0,0,0
7095357,gate_40,12,1,0
7095407,gate_40,13,1,0
7095558,gate_40,20,0,0
7095565,gate_30,18,0,0
7095617,gate_30,13,0,1
7095694,gate_30,27,0,0
7095851,gate_30,20,1,0
7095912,gate_40,5,0,0
7095951,gate_40,478,1,1
7095994,gate_30,15,0,0
7096029,gate_40,16,1,0
7096045,gate_40,5,1,0
7096069,gate_30,16,1,0
7096516,gate_40,6,0,0
7096582,gate_30,0,0,0
7096893,gate_30,3,0,0
7096905,gate_30,61,1,1
7096972,gate_30,52,1,0
7097145,gate_30,40,1,0
7097158,gate_40,4,0,0
7097263,gate_30,3,0,0
7097322,gate_40,83,0,0
7097402,gate_40,5,0,0
7097639,gate_30,11,0,0
7097716,gate_30,125,1,1
7097900,gate_30,3,0,0
7098008,gate_40,29,0,1
7098188,gate_30,16,1,1
7098746,gate_40,887,1,1
7098905,gate_40,340,0,1
7099253,gate_30,40,0,1
7099407,gate_30,107,1,1
7099422,gate_30,42,1,0
7099471,gate_30,0,0,0
7099489,gate_40,16,0,0
7099627,gate_30,131,1,1
7099704,gate_30,46,1,0
7099833,gate_40,31,0,0
7099923,gate_30,10,0,0
7099950,gate_30,54,1,0
7100049,gate_30,10,1,0
7100079,gate_40,49,1,0
7100166,gate_40,0,0,0
7100186,gate_40,52,1,1
7100263,gate_40,25,1,0
7100339,gate_30,3,0,0
7100665,gate_40,46,1,0
7100780,gate_30,17,0,0
7100797,gate_30,5,0,0
7101068,gate_30,6,0,0
7101114,gate_40,50,1,1
7101620,gate_30,54,1,1
7101655,gate_40,3,1,0
7101723,gate_30,7,0,0
7101771,gate_30,64,0,0
7101783,gate_30,40,0,0
7101936,gate_30,41,0,0
7102005,gate_40,11,0,0
7102013,gate_30,0,0,0
7102093,gate_40,109,0,1
7102196,gate_30,189,1,1
7102279,gate_30,16,0,0
7102305,gate_30,32,1,0
7102358,gate_40,13,0,0
7102526,gate_40,320,1,1
7102629,gate_30,14,1,1
7102709,gate_30,2,0,0
7102760,gate_30,143,1,0
7103450,gate_40,140,1,0
7103463,gate_30,14,0,0
7103674,gate_40,376,1,1
7103838,gate_30,17,1,0
7103862,gate_40,61,1,1
7103864,gate_30,8,0,0
7104016,gate_30,8,0,0
7104334,gate_40,9,0,0
7104468,gate_40,1,0,0
7104609,gate_40,69,1,0
7104943,gate_40,1058,1,1
7105116,gate_40,5,0,0
7105332,gate_40,76,1,0
7105383,gate_40,117,0,1
7105470,gate_40,71,1,0
7105891,gate_40,13,0,0
7105923,gate_30,0,0,0
7105932,gate_30,57,1,1
7106101,gate_30,10,0,0
7106294,gate_40,197,1,1
7106320,gate_40,18,0,0
7106507,gate_30,10,0,0
7106768,gate_30,123,1,0
7106795,gate_40,4,0,0
7106913,gate_30,15,0,0
7106993,gate_30,81,0,1
7107122,gate_30,32,0,0
7107221,gate_30,11,0,0
7107277,gate_30,1,0,0
7107735,gate_40,3,0,0
7107756,gate_40,0,0,0
7107775,gate_40,6,0,0
7107934,gate_30,66,1,1
7107956,gate_40,17,1,0
7107969,gate_30,1,0,0
7108244,gate_30,0,0,0
7108315,gate_40,165,1,0
7108461,gate_40,103,1,0
7108694,gate_30,8,0,0
7108748,gate_30,72,1,0
7108961,gate_40,2,0,0
7109087,gate_40,23,1,1
7109265,gate_30,66,0,0
7109279,gate_40,7,0,0
7109408,gate_30,28,1,1
7109433,gate_40,7,0,0
7109478,gate_40,51,1,1
7109496,gate_40,113,1,1
7109518,gate_30,118,1,0
7109831,gate_30,52,1,0
7109940,gate_30,2,0,0
7110025,gate_40,0,0,0
7110124,gate_40,4,0,0
7110648,gate_30,12,1,0
7110685,gate_40,70,1,0
7110698,gate_40,89,1,0
7110783,gate_40,539,1,1
7110873,gate_40,49,1,1
7111034,gate_30,15,0,0
7111269,gate_40,37,0,0
7111424,gate_40,13,0,0
7111484,gate_40,6,0,0
7111679,gate_30,14,0,0
7111805,gate_30,63,1,0
7112033,gate_40,2,0,0
7112038,gate_40,2,0,0
7112257,gate_40,0,0,0
7112334,gate_30,49,1,0
7112357,gate_30,14,0,0
7112546,gate_40,13,0,0
7112571,gate_40,10,1,0
7112620,gate_40,272,1,1
7112684,gate_40,66,0,0
7112744,gate_30,9,1,0
7112843,gate_40,1,0,0
7112874,gate_30,18,0,0
7112965,gate_30,1,0,0
7113032,gate_40,2,0,0
7113044,gate_30,83,1,0
7113718,gate_30,25,1,0
7113769,gate_30,2,0,0
7113854,gate_30,6,0,0
7113962,gate_30,0,0,0
7114060,gate_30,55,1,0
7114305,gate_40,14,0,0
7114310,gate_40,1,0,0
7114379,gate_40,91,1,1
7114665,gate_30,7,0,0
7114668,gate_30,27,0,0
7114860,gate_30,9,1,0
7114896,gate_40,1,0,0
7114922,gate_30,4,1,0
7115051,gate_40,0,0,0
7115259,gate_30,36,0,0
7115298,gate_40,32,1,1
7115359,gate_40,0,0,0
7115547,gate_40,8,0,0
7115585,gate_40,21,1,0
7115628,gate_30,1,0,0
7115654,gate_40,1,0,0
7115842,gate_40,162,1,0
7115907,gate_40,5,0,0
7116749,gate_30,13,1,0
7116907,gate_40,5,0,0
7117044,gate_30,107,1,0
7117243,gate_30,4,0,0
7117288,gate_40,0,0,0
7117318,gate_40,3,0,0
7117527,gate_40,110,1,1
7117634,gate_30,9,0,0
7117872,gate_40,60,1,0
7117922,gate_30,101,1,1
7117953,gate_40,18,1,0
7118016,gate_30,33,1,0
7118061,gate_40,22,1,0
7118258,gate_30,107,1,1
7118391,gate_40,120,1,0
7118567,gate_40,19,0,0
7118890,gate_40,1,0,0
7119323,gate_40,48,1,0
7119386,gate_30,42,0,0
7119744,gate_30,0,0,0
7119760,gate_30,120,1,1
7119764,gate_30,24,1,0
7119894,gate_40,7,0,0
7120021,gate_40,14,0,1
7120099,gate_40,169,1,1
7120164,gate_40,13,0,0
7120218,gate_40,5,0,0
7120336,gate_40,9,0,0
7120375,gate_30,37,1,0
7120598,gate_30,2,0,0
7120956,gate_40,60,0,0
7121185,gate_40,1,0,0
7121231,gate_40,22,1,0
7121602,gate_30,315,1,0
7121672,gate_30,0,0,0
7121737,gate_30,31,0,0
7121821,gate_30,23,0,0
7121868,gate_40,17,0,0
7122088,gate_30,210,1,1
7122385,gate_40,4,0,0
7122447,gate_40,87,1,1
7122482,gate_30,1,0,0
7122854,gate_40,28,0,0
7122923,gate_30,31,0,0
7123117,gate_30,30,1,1
7123144,gate_40,1,0,0
7123442,gate_30,236,1,1
7123462,gate_30,47,1,0
7123544,gate_30,7,0,0
7123793,gate_30,41,0,0
7123856,gate_30,52,1,1
7123858,gate_40,5,0,0
7123937,gate_30,14,0,0
7123961,gate_30,17,0,0
7124155,gate_40,103,1,1
7124216,gate_40,117,1,1
7124279,gate_30,34,0,0
7124301,gate_40,0,0,0
7124519,gate_30,3,1,0
7124549,gate_40,7,0,0
7124671,gate_40,67,1,0
7124723,gate_40,6,0,0
7124799,gate_40,131,1,1
7124850,gate_40,14,0,0
7124872,gate_30,2,0,0
7125198,gate_30,1,0,0
7125340,gate_40,7,0,0
7125471,gate_30,3,0,0
7125583,gate_30,10,1,0
7125632,gate_30,21,0,0
7125637,gate_40,7,0,0
7125802,gate_30,16,0,0
7125884,gate_40,15,0,0
7126074,gate_40,111,1,0
7126232,gate_30,0,0,0
7126271,gate_40,306,1,1
7126273,gate_30,4,0,0
7126287,gate_40,200,0,1
7126308,gate_30,7,0,0
7126441,gate_30,69,1,1
7126464,gate_30,16,0,0
7126541,gate_30,5,0,0
7126692,gate_40,5,1,0
7126700,gate_40,11,1,0
7126744,gate_40,1,0,0
7126799,gate_40,6,0,0
7126812,gate_40,57,0,1
7126928,gate_30,10,0,0
7127044,gate_40,14,0,0
7127130,gate_40,7,0,0
7127476,gate_40,69,1,0
7127483,gate_40,33,0,0
7127624,gate_30,113,1,1
7127630,gate_30,34,1,1
7127800,gate_40,7,0,0
7127813,gate_40,12,0,0
7127950,gate_30,3,0,0
7128020,gate_30,1,0,0
7128068,gate_30,48,0,1
7128157,gate_30,8,0,0
7128299,gate_30,122,1,0
7128460,gate_30,8,0,1
7128547,gate_30,3,0,0
7128823,gate_30,5,0,0
7129401,gate_30,5,0,0
7129482,gate_40,4,0,0
7129494,gate_30,23,0,0
7129867,gate_30,25,1,0
7130112,gate_40,15,0,0
7130261,gate_30,28,1,0
7130376,gate_30,5,0,0
7130692,gate_40,0,0,0
7131008,gate_30,37,0,0
7131292,gate_30,38,1,0
7131504,gate_30,9,0,0
7131587,gate_30,6,0,0
7131696,gate_40,21,1,0
7131735,gate_30,21,1,1
7131786,gate_40,26,1,0
7132018,gate_40,2,0,0
7132038,gate_30,566,1,1
7132103,gate_40,11,0,0
7132108,gate_40,12,0,0
7132121,gate_40,14,0,0
7132773,gate_40,20,0,0
7132802,gate_40,5,1,0
7132861,gate_30,51,1,1
7132952,gate_30,15,0,0
7132989,gate_30,0,0,0
7133035,gate_40,2,0,0
7133152,gate_30,55,1,0
7133278,gate_40,0,0,0
7133399,gate_40,9,0,0
7133463,gate_40,6,0,0
7133498,gate_40,6,0,0
7133767,gate_30,2,0,0
7133927,gate_40,21,0,0
7134029,gate_30,3,0,0
7134057,gate_40,58,0,1
7134185,gate_30,7,0,0
7134281,gate_30,2,0,0
7134350,gate_40,5,1,0
7134389,gate_40,74,1,0
7134430,gate_40,13,0,0
7134574,gate_40,37,1,0
7134579,gate_40,0,0,0
7134629,gate_30,37,1,0
7134653,gate_30,6,0,0
7134935,gate_30,137,1,1
7134962,gate_30,50,1,0
7135119,gate_30,27,0,0
7135175,gate_40,21,0,0
7135495,gate_40,7,0,0
7135579,gate_40,23,1,0
7135583,gate_40,61,1,0
7135621,gate_40,22,0,0
7135740,gate_30,186,0,1
7135774,gate_40,4,0,0
7135822,gate_40,19,1,0
7135981,gate_40,155,1,1
7136106,gate_40,6,0,0
7136136,gate_30,32,0,1
7136165,gate_30,162,1,1
7136236,gate_30,1,0,0
7137118,gate_40,3,0,0
7137142,gate_30,144,1,1
7137208,gate_30,46,1,0
7137335,gate_40,18,1,0
7137341,gate_40,42,1,0
7137347,gate_40,30,0,0
7137386,gate_40,2,0,0
7137517,gate_30,3,0,0
7137669,gate_40,9,0,0
7137687,gate_40,13,0,1
7137695,gate_30,4,1,0
7137830,gate_30,21,0,0
7137880,gate_30,1,0,0
7137967,gate_30,1,0,0
7137995,gate_30,40,1,0
7138138,gate_30,59,1,0
7138144,gate_40,21,1,0
7138149,gate_30,16,0,0
7138360,gate_40,92,1,0
7138410,gate_40,4,0,0
7138419,gate_40,6,0,0
7138489,gate_30,14,0,0
7138522,gate_40,7,0,0
7138525,gate_30,57,1,0
7138619,gate_30,16,1,0
7138658,gate_40,171,1,0
7138688,gate_40,0,0,0
7138710,gate_40,41,1,0
7138796,gate_30,767,1,1
7138805,gate_30,0,0,0
7139040,gate_40,75,0,0
7139129,gate_40,37,1,0
7139246,gate_30,36,0,0
7139296,gate_40,13,0,0
7139330,gate_30,1,0,0
7139406,gate_40,16,0,0
7139528,gate_30,9,1,0
7139791,gate_40,10,0,0
7139795,gate_40,266,1,1
7139890,gate_30,6,0,0
7139904,gate_30,8,0,0
7140129,gate_30,20,1,0
7140178,gate_40,36,1,0
7140277,gate_30,14,1,0
7140331,gate_40,14,1,0
7140572,gate_30,216,1,1
7140616,gate_40,48,1,0
7140634,gate_30,2,0,0
7140656,gate_40,22,1,0
7140792,gate_40,6,0,0
7140836,gate_40,91,1,1
7141014,gate_40,26,1,0
7141029,gate_30,636,1,1
7141042,gate_30,2,0,0
7141137,gate_30,12,0,0
7141230,gate_40,298,0,1
7141251,gate_30,551,1,1
7141322,gate_30,45,0,1
7141340,gate_40,2,0,0
7141351,gate_30,86,1,1
7141634,gate_40,55,1,0
7142125,gate_40,39,0,0
7142508,gate_40,13,0,0
7142728,gate_30,11,1,0
7142802,gate_40,23,0,1
7143072,gate_40,1,0,0
7143184,gate_30,22,1,0
7143208,gate_40,17,0,0
7143686,gate_30,177,1,0
7143687,gate_40,0,0,0
7143695,gate_30,116,1,0
7143959,gate_40,4,1,0
7144097,gate_30,18,1,0
7144115,gate_30,48,0,0
7144231,gate_40,33,1,0
7144260,gate_40,70,1,0
7144321,gate_40,20,1,1
7144379,gate_30,45,0,0
7144448,gate_40,138,0,1
7144566,gate_30,2,0,0
7144608,gate_40,30,1,0
7144613,gate_30,25,0,0
7144857,gate_30,15,0,0
7145063,gate_30,1,0,0
7145125,gate_30,4,0,0
7145129,gate_40,22,1,0
7145158,gate_40,3,0,0
7145190,gate_40,2,0,0
7145191,gate_30,123,1,0
7145208,gate_40,21,0,0
7145315,gate_40,113,1,1
7145350,gate_40,146,1,1
7145403,gate_40,119,1,0
7145581,gate_30,14,0,0
7145583,gate_30,48,1,0
7145698,gate_40,17,0,1
7145753,gate_30,4,0,0
7145807,gate_30,4,0,0
7146018,gate_40,1,0,0
7146033,gate_40,56,1,0
7146061,gate_40,47,1,0
7146075,gate_30,2,0,0
7146199,gate_40,8,1,0
7146308,gate_40,71,1,0
7146544,gate_40,10,1,0
7146706,gate_30,107,1,0
7146944,gate_30,22,1,0
7146992,gate_30,12,0,0
7147145,gate_40,10,0,0
7147296,gate_30,247,1,1
7147360,gate_30,9,0,0
7147475,gate_30,171,1,1
7147764,gate_30,55,0,0
7147971,gate_40,0,0,0
7148072,gate_30,220,1,0
7148286,gate_30,48,1,0
7148379,gate_30,30,0,1
7148630,gate_40,0,0,0
7148659,gate_40,69,1,1
7148664,gate_30,0,0,0
7148695,gate_30,4,0,0
7148758,gate_40,133,1,1
7148787,gate_40,9,0,0
7149002,gate_40,109,1,0
7149447,gate_30,20,0,0
7149518,gate_40,14,0,1
7149539,gate_40,1,0,0
7149550,gate_40,27,1,0
7149669,gate_40,3,0,0
7149698,gate_40,20,0,0
7149768,gate_40,19,1,0
7149794,gate_30,1,0,0
7149873,gate_30,85,1,1
7150074,gate_40,4,0,0
7150107,gate_30,160,1,0
7150161,gate_30,74,1,0
7150320,gate_40,11,0,0
7150424,gate_40,12,0,0
7151032,gate_30,37,1,0
7151247,gate_40,3,0,0
7151314,gate_30,3,0,0
7151355,gate_30,56,0,0
7151395,gate_40,1,0,0
7151613,gate_40,93,1,0
7151981,gate_40,296,1,1
7152037,gate_40,410,1,1
7152200,gate_40,5,0,0
7152503,gate_30,54,1,0
7153011,gate_40,0,0,0
7153122,gate_30,8,0,0
7153140,gate_40,265,1,1
7153308,gate_30,4,1,0
7153360,gate_30,2,0,0
7153365,gate_40,30,0,0
7153597,gate_30,179,1,0
7153737,gate_40,21,0,0
7153756,gate_30,336,1,1
7153823,gate_30,11,0,0
7153865,gate_40,6,1,0
7154004,gate_30,33,1,0
7154013,gate_30,10,0,0
7154064,gate_30,19,1,0
7154194,gate_30,26,0,0
7154232,gate_40,8,0,0
7154585,gate_40,128,1,0
7154652,gate_30,6,0,0
7154693,gate_40,14,0,0
7154921,gate_40,58,1,0
7155129,gate_40,24,1,0
7155206,gate_40,6,1,0
7155249,gate_40,2,0,0
7155312,gate_40,0,0,0
7155397,gate_40,203,1,1
7155464,gate_40,67,1,0
7155479,gate_30,8,0,0
7155612,gate_40,19,0,0
7155747,gate_40,11,1,0
7155790,gate_40,29,1,0
7155857,gate_30,6,0,0
7155862,gate_30,61,1,1
7155902,gate_40,2,0,0
7155913,gate_40,8,1,0
7156099,gate_30,6,0,0
7156391,gate_40,14,0,0
7156472,gate_40,22,1,0
7156543,gate_30,172,1,1
7156558,gate_30,34,0,1
7156579,gate_40,122,1,1
7156647,gate_30,229,1,1
7156656,gate_40,4,0,0
7156944,gate_40,5,0,0
7156956,gate_30,13,0,0
7157016,gate_30,4,0,0
7157139,gate_40,6,0,0
7157344,gate_30,80,1,0
7157514,gate_30,10,1,0
7157644,gate_40,31,1,0
7157810,gate_40,30,1,0
7157817,gate_30,22,1,0
7157829,gate_40,588,1,1
7157966,gate_40,248,1,0
7158174,gate_30,5,0,0
7158271,gate_30,28,1,0
7158350,gate_40,6,0,0
7158558,gate_30,25,1,0
7158755,gate_40,59,1,0
7158762,gate_40,1,0,0
7158815,gate_40,18,0,0
7158845,gate_40,3,0,0
7158903,gate_40,27,1,0
7158953,gate_30,6,1,0
7159193,gate_40,5,1,0
7159245,gate_40,0,1,0
7159317,gate_40,23,1,0
7159396,gate_40,20,0,0
7159629,gate_30,5,0,0
7159675,gate_40,20,0,0
7160094,gate_40,371,1,0
7160325,gate_40,11,1,0
7160331,gate_40,7,1,0
7160353,gate_30,2,0,0
7160394,gate_40,155,1,0
7160460,gate_30,4,0,0
7160470,gate_30,42,1,0
7160598,gate_30,32,1,0
7160679,gate_40,15,0,1
7160925,gate_40,85,0,1
7160940,gate_40,100,1,0
7160963,gate_30,6,0,0
7161047,gate_40,12,1,0
7161077,gate_30,18,1,0
7161272,gate_30,21,1,0
7161337,gate_30,18,0,0
7161589,gate_30,36,1,1
7161692,gate_40,18,0,0
7161764,gate_40,37,1,0
7161861,gate_30,1,0,0
7161986,gate_40,3,0,0
7162031,gate_30,64,1,0
7162093,gate_30,12,1,0
7162236,gate_40,135,1,0
7162286,gate_40,53,1,0
7162711,gate_30,2,0,0
7162787,gate_40,64,1,0
7162966,gate_30,155,0,1
7163111,gate_30,47,0,1
7163119,gate_30,7,0,0
7163130,gate_30,28,1,0
7163530,gate_40,3,1,0
7163563,gate_40,69,1,1
7163617,gate_40,62,1,1
7163712,gate_40,10,1,0
7163775,gate_30,8,0,0
7163793,gate_30,24,1,0
7163920,gate_40,219,1,0
7164021,gate_40,32,0,0
7164513,gate_40,17,0,0
7164836,gate_40,10,0,0
7165051,gate_40,23,1,0
7165178,gate_30,30,0,0
7165257,gate_40,41,1,0
7165267,gate_30,15,1,1
7165414,gate_30,107,0,1
7165627,gate_40,208,1,1
7165977,gate_40,0,0,0
7166016,gate_30,23,1,0
7166253,gate_40,6,1,0
7166267,gate_40,0,0,0
7166372,gate_30,34,1,0
7166461,gate_30,21,1,0
7166615,gate_30,45,1,0
7166647,gate_40,2,0,0
7166678,gate_40,32,1,0
7166795,gate_40,5,0,0
7167130,gate_30,6,0,0
7167132,gate_40,4,0,0
7167429,gate_30,73,1,1
7167508,gate_30,26,1,0
7167597,gate_40,7,0,0
7167651,gate_40,0,0,0
7167656,gate_30,11,0,0
7167767,gate_30,24,1,0
7167874,gate_40,22,1,0
7167959,gate_30,3,1,0
7168182,gate_30,7,0,0
7168362,gate_40,1038,1,1
7168449,gate_30,28,1,0
7168539,gate_30,6,0,0
7168616,gate_30,50,1,0
7168631,gate_40,0,0,0
7169024,gate_30,268,1,1
7169027,gate_30,7,0,0
7169034,gate_40,24,1,0
7169085,gate_30,5,0,0
7169231,gate_30,15,0,0
7169251,gate_30,47,1,1
7169503,gate_30,1,0,0
7169549,gate_40,47,1,0
7169566,gate_40,1,0,0
7169718,gate_40,15,0,0
7169962,gate_30,24,0,0
7170114,gate_40,19,1,0
7170565,gate_30,39,1,0
7170667,gate_30,3,0,0
7170698,gate_30,6,0,0
7170879,gate_30,9,0,0
7171113,gate_40,23,1,0
7171256,gate_40,1,0,0
7171328,gate_40,45,0,0
7171514,gate_40,13,0,0
7171549,gate_40,163,1,1
7171799,gate_30,14,0,0
7171897,gate_30,11,0,0
7171905,gate_40,1,0,0
7172008,gate_30,66,1,0
7172191,gate_40,135,1,1
7172315,gate_40,1017,1,1
7172416,gate_40,21,1,0
7172523,gate_30,8,0,0
7172546,gate_40,1,0,0
7172628,gate_30,115,1,1
7172733,gate_30,51,1,0
7172880,gate_40,8,0,0
7172988,gate_30,1,0,0
7173157,gate_30,46,1,1
7173160,gate_30,3,0,0
7173236,gate_30,1,0,0
7173355,gate_40,5,0,0
7173516,gate_30,32,1,0
7173519,gate_40,5,0,0
7173581,gate_40,9,0,0
7174238,gate_40,34,1,0
7174375,gate_30,117,1,0
7174431,gate_40,1,0,0
7174445,gate_40,1,0,0
7174460,gate_40,33,1,0
7174579,gate_30,23,1,0
7174680,gate_40,72,0,1
7174864,gate_40,63,1,0
7174879,gate_30,1,0,0
7174891,gate_40,6,0,0
7175083,gate_30,23,0,0
7175125,gate_40,22,0,0
7175180,gate_40,1,0,0
7175693,gate_40,3,0,0
7175749,gate_40,3,0,0
7175771,gate_40,38,1,1
7175882,gate_30,19,1,0
7175886,gate_30,11,0,0
7176232,gate_40,59,1,0
7176342,gate_40,108,1,0
7176350,gate_40,51,1,0
7176355,gate_30,26,1,0
7176383,gate_30,7,0,0
7176562,gate_30,333,1,0
7176668,gate_40,4,0,0
7176752,gate_30,5,0,0
7176776,gate_40,0,0,0
7177216,gate_30,5,0,0
7177287,gate_40,52,1,0
7177344,gate_30,6,0,0
7177384,gate_40,86,1,1
7177422,gate_30,3,0,0
7177619,gate_30,17,1,0
7177645,gate_40,1,0,0
7177709,gate_40,30,1,0
7177810,gate_40,101,1,0
7177857,gate_30,5,0,0
7177869,gate_40,45,0,0
7177934,gate_40,9,1,0
